date,AAP,ICE,K,REGN,XLNX,portfolio_value,port_val_chg_1_days,port_val_chg_5_days,port_val_chg_5_days_bin
2017-09-25 00:00:00+00:00,97.94,67.22,64.03,438.15,69.45,812.0259335465415,0.010039751459272495,-0.012689133291616694,0
2017-09-26 00:00:00+00:00,97.59,66.99,63.42,434.97,69.52,808.1876355843482,-0.004726816969292447,-0.0016367066691412857,0
2017-09-27 00:00:00+00:00,99.33,68.13,63.04,435.43,70.43,814.3569623723172,0.0076335327544430065,0.007226401242299341,1
2017-09-28 00:00:00+00:00,99.5,68.54,62.81,435.11,70.19,814.0458422736859,-0.00038204388616625007,0.015423418956354462,1
2017-09-29 00:00:00+00:00,99.2,68.7,62.37,447.12,70.83,818.9259251577463,0.005994850204541269,0.018622317020465795,1
2017-10-02 00:00:00+00:00,99.36,69.33,62.72,462.24,70.47,826.4759438820018,0.009219415935331599,0.017795010896203278,1
2017-10-03 00:00:00+00:00,98.98,69.88,62.02,455.63,71.15,824.1464253815277,-0.002818616219526282,0.019746391920040685,1
2017-10-04 00:00:00+00:00,94.93,70.46,62.42,456.05,71.13,820.918161061564,-0.003917100433298959,0.008056907464919716,1
2017-10-05 00:00:00+00:00,94.33,70.96,62.7,463.4,71.53,825.796853756972,0.005942970842671036,0.014435319085304599,1
2017-10-06 00:00:00+00:00,94.29,69.03,62.4,469.95,72.01,824.5845490613495,-0.001468042279535342,0.006909811656668818,1
2017-10-09 00:00:00+00:00,91.12,69.46,61.04,469.56,72.57,818.2242938890006,-0.007713284440739376,-0.009984138139874754,0
2017-10-10 00:00:00+00:00,91.84,69.68,61.47,461.13,72.48,817.4690233906376,-0.0009230604664317577,-0.008102203425561005,0
2017-10-11 00:00:00+00:00,89.4,70.09,61.25,452.97,72.76,811.7476109729929,-0.006998934826807135,-0.011171089304093718,0
2017-10-12 00:00:00+00:00,86.56,69.91,62.39,447.15,72.47,807.7346517124081,-0.004943604645506361,-0.021872451998805498,0
2017-10-13 00:00:00+00:00,85.51,69.39,61.96,442.96,72.81,803.1174514767022,-0.0057162339462809575,-0.02603383438251916,0
2017-10-16 00:00:00+00:00,86.01,68.4,61.91,445.68,72.66,802.298454343999,-0.0010197725515704859,-0.019463904535645726,0
2017-10-17 00:00:00+00:00,88.09,68.17,61.74,442.56,72.37,802.3214079026942,2.8609750612140772e-05,-0.01852989538993821,0
2017-10-18 00:00:00+00:00,87.81,68.2,61.79,439.37,72.07,800.1439685132776,-0.0027139240807602105,-0.014294643190642331,0
2017-10-19 00:00:00+00:00,86.92,66.85,61.7,440.94,72.42,797.2950728252443,-0.0035604788639808094,-0.012924515328185726,0
2017-10-20 00:00:00+00:00,86.78,66.12,61.45,432.98,72.17,791.1174829073283,-0.007748185243420025,-0.014941735542303825,0
2017-10-23 00:00:00+00:00,85.91,65.69,61.48,432.76,71.68,787.7675733963059,-0.004234402074786092,-0.01811156542682646,0
2017-10-24 00:00:00+00:00,84.25,65.24,61.2,426.51,71.61,781.0487582857684,-0.008528930788012423,-0.0265138751221079,0
2017-10-25 00:00:00+00:00,83.29,65.89,60.545,421.93,70.72,775.0981554762819,-0.007618734101244473,-0.03130163323424473,0
2017-10-26 00:00:00+00:00,85.65,65.61,60.55,416.04,70.63,775.3542283982024,0.00033037483073750096,-0.027519101992307227,0
2017-10-27 00:00:00+00:00,81.93,65.48,60.26,409.22,72.76,771.6433725661352,-0.004786013535688638,-0.024615952449472345,0
2017-10-30 00:00:00+00:00,82.0,65.26,58.87,406.52,73.05,766.8521440989639,-0.006209122811795642,-0.02655025416592005,0
2017-10-31 00:00:00+00:00,81.74,66.1,62.53,402.62,73.69,779.137024159082,0.01601988095704243,-0.002447650170883331,0
2017-11-01 00:00:00+00:00,80.75,66.22,63.01,397.0,73.04,775.5920786599004,-0.004549835766061383,0.000637239529121203,1
2017-11-02 00:00:00+00:00,81.69,68.67,62.38,397.45,72.48,778.9329582464709,0.0043075215419206,0.004615606283158824,1
2017-11-03 00:00:00+00:00,81.8,66.24,61.96,408.41,72.8,777.8515257397921,-0.00138835119920111,0.008045365766586432,1
2017-11-06 00:00:00+00:00,80.71,66.2,60.2,406.63,74.5,774.5877496119879,-0.004195885744005201,0.010087479799790078,1
2017-11-07 00:00:00+00:00,79.38,65.58,60.84,404.39,73.91,770.9586460799085,-0.004685206464854819,-0.010496713447805117,0
2017-11-08 00:00:00+00:00,79.41,65.99,62.82,415.17,73.62,781.172501190792,0.013248252889850765,0.007195048382306446,1
2017-11-09 00:00:00+00:00,80.45,66.2,63.28,406.21,70.76,773.7966007011571,-0.009442089267596265,-0.006594094512160198,0
2017-11-10 00:00:00+00:00,81.22,66.27,64.7,404.54,71.87,781.3589739720745,0.009773076366663913,0.004509148746538294,1
2017-11-13 00:00:00+00:00,82.28,67.08,63.76,393.62,72.33,778.6723889060756,-0.0034383492805381,0.005273307376903125,1
2017-11-14 00:00:00+00:00,95.72,67.3,65.18,384.8,72.05,798.2161131352021,0.025098776465648953,0.03535529070708221,1
2017-11-15 00:00:00+00:00,91.58,66.53,63.74,386.3,70.94,784.3025060338705,-0.0174308772679147,0.004006803667957026,1
2017-11-16 00:00:00+00:00,90.5,66.08,65.28,394.69,72.67,793.9830409019088,0.012342858518955557,0.026087527629948593,1
2017-11-17 00:00:00+00:00,89.27,66.59,65.36,391.59,71.81,790.1820272502662,-0.004787273097577649,0.011291933121775344,1
2017-11-20 00:00:00+00:00,91.43,68.08,65.56,385.22,72.64,796.5326870150656,0.008036957999283834,0.022936858123454362,1
2017-11-21 00:00:00+00:00,88.93,68.28,64.35,384.44,73.21,790.9585473823743,-0.006998004882360687,-0.009092231581647625,0
2017-11-22 00:00:00+00:00,89.62,67.66,64.71,387.54,72.24,790.4852201895175,-0.0005984222490840185,0.007883073314290723,1
2017-11-24 00:00:00+00:00,89.23,67.83,64.93,384.85,72.88,791.493921795948,0.00127605372076256,-0.0031349776729907575,0
2017-11-27 00:00:00+00:00,89.87,68.1,65.07,374.53,72.49,788.3863547022971,-0.003926204621508167,-0.0022724796136123215,0
2017-11-28 00:00:00+00:00,92.84,69.35,65.94,366.0,72.17,793.6449480066708,0.00667007143516507,-0.0036253866984621297,0
2017-11-29 00:00:00+00:00,99.95,69.8,66.8,358.63,69.38,797.3341069669573,0.004648374527617349,0.008060548312781357,1
2017-11-30 00:00:00+00:00,101.0,71.45,66.16,361.86,69.51,801.9442753728198,0.005781978176500502,0.014496229519073145,1
2017-12-01 00:00:00+00:00,99.28,72.07,65.99,373.47,68.24,801.6329347635209,-0.0003882322236843372,0.012809969462010296,1
2017-12-04 00:00:00+00:00,104.02,71.83,67.54,378.37,68.16,814.127370081464,0.015586230026376047,0.03265025482193562,1
2017-12-05 00:00:00+00:00,101.15,70.95,67.97,372.34,68.42,807.8115808779405,-0.007757740908393207,0.01785008889283657,1
2017-12-06 00:00:00+00:00,97.5,70.74,68.13,375.13,68.39,803.6919569947364,-0.00509973362690197,0.007973884438437384,1
2017-12-07 00:00:00+00:00,97.61,70.39,67.27,373.61,69.0,801.5132987131135,-0.0027108125976146313,-0.0005374147218719649,0
2017-12-08 00:00:00+00:00,100.31,70.93,66.53,380.78,68.54,805.9069862662295,0.005481740053683959,0.005331681518261799,1
2017-12-11 00:00:00+00:00,100.85,70.81,66.55,381.32,68.38,806.2898352777746,0.00047505359560018334,-0.009626914769988892,0
2017-12-12 00:00:00+00:00,103.03,71.2,65.95,381.72,67.68,806.8160331598303,0.0006526162913544908,-0.0012324008985216128,0
2017-12-13 00:00:00+00:00,102.5,70.48,65.83,386.67,68.03,807.0135321072501,0.00024478807968919547,0.004132895798701464,1
2017-12-14 00:00:00+00:00,100.2,70.32,65.05,383.12,68.07,799.8400371231845,-0.008888940146188573,-0.002087627981488871,0
2017-12-15 00:00:00+00:00,100.7,70.49,64.99,388.95,67.98,802.7656095355053,0.0036576968850463576,-0.003897939569029285,0
2017-12-18 00:00:00+00:00,102.71,71.21,65.64,383.39,69.54,810.7739253938631,0.009975907990118715,0.005561387381925353,1
2017-12-19 00:00:00+00:00,99.73,71.07,65.47,385.72,69.8,807.3199269828085,-0.00426012517530916,0.0006245461198939317,1
2017-12-20 00:00:00+00:00,98.59,70.02,66.87,382.89,68.99,804.5308012974285,-0.003454796038298902,-0.003076442601078422,0
2017-12-21 00:00:00+00:00,100.13,70.11,67.65,384.14,68.37,808.1366721203857,0.004481954969458135,0.010372867838726929,1
2017-12-22 00:00:00+00:00,100.55,70.25,68.1,381.0,67.92,808.004993453243,-0.00016294108618686298,0.006526667131105945,1
2017-12-26 00:00:00+00:00,101.96,70.04,68.15,387.43,67.6,811.4098766920723,0.004213938362283676,0.0007843756172847272,1
2017-12-27 00:00:00+00:00,99.77,70.27,68.29,384.09,67.91,808.6808741077563,-0.0033632848979378016,0.0016857593618853084,1
2017-12-28 00:00:00+00:00,99.71,70.52,68.03,382.82,68.5,809.3312376829438,0.0008042277195006164,0.005966752767916139,1
2017-12-29 00:00:00+00:00,99.69,70.56,67.98,375.96,67.42,803.8670987952927,-0.006751424674147688,-0.005283231750751405,0
2018-01-02 00:00:00+00:00,106.09,69.85,67.97,382.6,67.88,815.1497160844744,0.01403542613709452,0.008842423857674975,1
2018-01-03 00:00:00+00:00,107.05,70.91,67.65,393.78,69.24,825.5209161511282,0.01272306161924619,0.017390766201396568,1
2018-01-04 00:00:00+00:00,111.0,72.25,68.73,382.95,70.49,836.010891800949,0.012707098565992503,0.03379580075186861,1
2018-01-05 00:00:00+00:00,112.18,72.85,68.94,385.1,74.15,849.5499028283914,0.016194778274092103,0.04969370175379706,1
2018-01-08 00:00:00+00:00,111.39,73.12,69.17,372.52,74.64,846.0092833704234,-0.0041676415313335324,0.05242431819673521,1
2018-01-09 00:00:00+00:00,110.49,74.05,68.78,368.65,74.84,844.5148243236505,-0.0017664806712511805,0.03602418998589574,1
2018-01-10 00:00:00+00:00,110.59,74.46,67.02,366.46,74.1,837.6033021611579,-0.008184015204265815,0.014636074960235002,1
2018-01-11 00:00:00+00:00,112.95,74.38,65.98,368.26,74.34,839.0031278107186,0.0016712274724191012,0.003579183045478773,1
2018-01-12 00:00:00+00:00,115.94,74.78,64.69,366.96,74.66,840.5496357311057,0.0018432683611353529,-0.010594159409966664,0
2018-01-16 00:00:00+00:00,113.9,74.58,65.94,370.21,73.77,839.976657124398,-0.0006816713521139439,-0.0071306856373868355,0
2018-01-17 00:00:00+00:00,115.35,74.8,66.51,374.07,75.86,850.9049045871637,0.013010179949735523,0.007566569679378743,1
2018-01-18 00:00:00+00:00,115.53,75.27,65.8,371.28,76.3,850.0561660278487,-0.0009974540688854061,0.014867257369401754,1
2018-01-19 00:00:00+00:00,117.02,75.6,66.62,371.53,75.71,853.8953908925366,0.004516436699268933,0.017749949419947564,1
2018-01-22 00:00:00+00:00,118.03,75.83,67.17,375.86,75.44,858.4367113506205,0.005318356916456768,0.021280213397459447,1
2018-01-23 00:00:00+00:00,119.1,75.79,66.93,381.71,75.54,861.6831846234194,0.0037818434718279725,0.025841822287457683,1
2018-01-24 00:00:00+00:00,120.99,75.42,67.3,383.32,73.48,860.1495638316935,-0.0017797965877633937,0.010864503418293259,1
2018-01-25 00:00:00+00:00,120.92,74.94,67.91,391.84,69.74,854.8033079845294,-0.006215495620724654,0.005584503879153324,1
2018-01-26 00:00:00+00:00,123.64,75.57,68.33,374.36,71.94,859.9167761235936,0.005982040653446763,0.007051666158735426,1
2018-01-29 00:00:00+00:00,122.89,74.51,67.76,382.88,72.18,858.8777733944248,-0.0012082596339758611,0.0005137968099131474,1
2018-01-30 00:00:00+00:00,119.27,73.55,67.94,379.77,72.13,850.9543880568883,-0.009225276963708118,-0.012450975901566297,0
2018-01-31 00:00:00+00:00,116.99,73.84,68.11,366.65,73.02,845.9610677651228,-0.005867905920512895,-0.016495382504602363,0
2018-02-01 00:00:00+00:00,117.29,74.8,68.32,345.79,72.49,839.5668890530554,-0.007558478700396498,-0.017824473524089002,0
2018-02-02 00:00:00+00:00,113.93,73.98,65.45,347.86,70.64,820.7950534154514,-0.022358951838580388,-0.04549477786036282,0
2018-02-05 00:00:00+00:00,109.86,71.5,64.13,331.98,66.97,790.6084561795249,-0.036777265055771946,-0.07948665028911917,0
2018-02-06 00:00:00+00:00,112.2,72.27,65.16,338.8,68.99,806.2763587326378,0.019817524630112437,-0.05250343608459496,0
2018-02-07 00:00:00+00:00,109.93,70.72,64.21,334.61,66.97,790.3429214513588,-0.019761756758345572,-0.06574551528795192,0
2018-02-08 00:00:00+00:00,109.63,67.0,65.98,322.62,62.82,772.3542676087051,-0.022760568045096186,-0.08005630322100865,0
2018-02-09 00:00:00+00:00,109.14,68.45,67.33,336.38,65.38,790.429212440783,0.02340240170879082,-0.03699564324652249,0
2018-02-12 00:00:00+00:00,109.48,68.6,67.07,342.67,65.12,792.2488023585738,0.0023020276694634134,0.0020747895702704078,1
2018-02-13 00:00:00+00:00,106.22,69.12,67.49,324.57,65.29,783.3474140641454,-0.01123559703457866,-0.028438071413297794,0
2018-02-14 00:00:00+00:00,109.02,71.07,67.74,330.69,66.86,798.4181894007316,0.019238941836032142,0.010217423007399917,1
2018-02-15 00:00:00+00:00,108.78,72.55,69.82,333.18,67.22,809.1769476921047,0.013475091667749073,0.04767589385814719,1
2018-02-16 00:00:00+00:00,107.57,71.73,69.66,332.15,67.09,804.5588559117332,-0.005707146988730982,0.01787591254037668,1
2018-02-20 00:00:00+00:00,105.35,72.86,69.68,323.04,69.19,805.5442736444861,0.0012247925997113107,0.016781939267476176,1
2018-02-21 00:00:00+00:00,114.0,72.86,68.31,317.51,68.46,809.7575416762245,0.005230337015092346,0.03371445049528998,1
2018-02-22 00:00:00+00:00,110.49,71.55,68.26,315.82,68.93,802.435465084932,-0.009042307375286107,0.005031543290885843,1
2018-02-23 00:00:00+00:00,116.32,72.48,68.54,323.86,70.05,819.379297874675,0.021115508382907322,0.012608305527819219,1
2018-02-26 00:00:00+00:00,114.85,73.54,68.95,324.89,71.49,824.7233064207715,0.0065220204610463295,0.025062741353070628,1
2018-02-27 00:00:00+00:00,109.8,73.43,67.13,320.97,71.44,810.3191193550283,-0.017465478365412124,0.005927477690257366,1
2018-02-28 00:00:00+00:00,114.25,73.08,66.2,320.44,71.25,812.4570649531091,0.0026383995478009847,0.003333742679687113,1
2018-03-01 00:00:00+00:00,117.51,72.06,66.91,321.78,70.8,816.4400342942793,0.004902375169080431,0.017452580074915902,1
2018-03-02 00:00:00+00:00,116.07,72.54,67.68,330.47,72.23,824.6365908428935,0.010039385875656226,0.006416189647279413,1
2018-03-05 00:00:00+00:00,116.36,72.68,69.2,333.91,72.8,832.5958914296674,0.009651888692737254,0.009545728788801,1
2018-03-06 00:00:00+00:00,118.59,73.34,69.9,333.48,73.98,841.9816727492878,0.011272913325939937,0.039074177861508685,1
2018-03-07 00:00:00+00:00,116.77,73.24,69.3,334.41,73.94,837.6859946002005,-0.005101866570397906,0.031052631253255747,1
2018-03-08 00:00:00+00:00,115.75,74.3,69.64,340.78,75.69,846.3123450758837,0.010297832996241318,0.03658849336978642,1
2018-03-09 00:00:00+00:00,118.86,75.73,70.25,341.7,76.2,857.1276642362409,0.012779347038105016,0.03940047501425692,1
2018-03-12 00:00:00+00:00,118.41,75.67,69.83,344.55,77.07,858.4108885453238,0.0014971215638295288,0.031005434186480274,1
2018-03-13 00:00:00+00:00,119.0,75.06,69.64,337.75,76.14,852.4419825607638,-0.006953436942854996,0.012423441210211106,1
2018-03-14 00:00:00+00:00,117.06,74.31,69.0,341.42,76.01,847.345249727218,-0.0059789791420585825,0.011530878144414336,1
2018-03-15 00:00:00+00:00,117.1,74.26,66.99,334.93,75.83,838.3824639694386,-0.010577489825622677,-0.009369922526338836,0
2018-03-16 00:00:00+00:00,116.63,74.53,66.44,343.3,76.03,840.408879371561,0.002417053658932744,-0.019505594746585864,0
2018-03-19 00:00:00+00:00,115.87,74.06,66.43,339.08,75.0,834.1058501767168,-0.007499955497325961,-0.028313991228366975,0
2018-03-20 00:00:00+00:00,114.25,74.41,66.32,333.86,76.19,833.1665644857155,-0.0011260989127486187,-0.022611999959392226,0
2018-03-21 00:00:00+00:00,115.24,74.02,63.68,334.87,75.67,825.0431159044376,-0.009750089510963789,-0.026320008084024682,0
2018-03-22 00:00:00+00:00,111.71,71.73,63.37,327.69,73.94,807.2414771907738,-0.021576616264653126,-0.03714412945998824,0
2018-03-23 00:00:00+00:00,110.84,70.32,62.95,321.29,71.87,794.162708655683,-0.016201804422395827,-0.05502817955762185,0
2018-03-26 00:00:00+00:00,114.77,73.0,64.13,330.71,74.2,818.286956463602,0.03037695870756174,-0.018965091432656123,0
2018-03-27 00:00:00+00:00,115.01,71.8,64.38,329.24,72.08,810.9881908233372,-0.008919567375004989,-0.02661937553395255,0
2018-03-28 00:00:00+00:00,115.98,71.45,63.9,338.48,71.35,811.9784934762336,0.0012211061321263372,-0.015835078405426417,0
2018-03-29 00:00:00+00:00,118.55,72.52,65.01,344.36,72.24,825.6381465811775,0.016822678451080986,0.02278954923677201,1
2018-04-02 00:00:00+00:00,111.93,71.1,63.12,330.56,69.04,794.3502240381896,-0.03789544205599715,0.0002361170833922177,1
2018-04-03 00:00:00+00:00,111.91,72.65,63.37,332.2,69.7,800.5774842408888,0.007839439096576362,-0.02164212943005761,0
2018-04-04 00:00:00+00:00,114.48,72.39,64.93,337.35,71.14,813.8919044593525,0.016631020083069714,0.0035804635244656158,1
2018-04-05 00:00:00+00:00,116.39,72.53,64.56,328.59,70.7,811.2848157555727,-0.0032032370508853214,-0.0008543055342402628,0
2018-04-06 00:00:00+00:00,111.91,70.62,64.24,319.61,66.3,785.5155320205226,-0.03176354744301535,-0.048595882744511654,0
2018-04-09 00:00:00+00:00,110.35,70.89,64.48,319.7,66.73,785.6909908357097,0.00022336772225983736,-0.01090102695314854,0
2018-04-10 00:00:00+00:00,112.14,72.47,63.62,328.04,68.06,795.5436577556462,0.012540129688208168,-0.006287744265023432,0
2018-04-11 00:00:00+00:00,110.93,71.39,63.35,322.78,68.01,788.6147874497202,-0.008709604103278812,-0.03105709354170716,0
2018-04-12 00:00:00+00:00,110.57,72.46,62.61,325.08,69.53,792.8452840109865,0.005364465171832755,-0.022728801755537598,0
2018-04-13 00:00:00+00:00,106.61,72.54,63.06,321.56,68.49,784.7656336400828,-0.010190702440744714,-0.0009546576100295523,0
2018-04-16 00:00:00+00:00,106.45,73.18,63.83,318.2,68.18,786.0648413138318,0.0016555358925731678,0.00047582380666533197,1
2018-04-17 00:00:00+00:00,108.2,73.43,63.79,322.63,69.89,794.9472420571974,0.011299832121379971,-0.0007496957491074374,0
2018-04-18 00:00:00+00:00,107.39,74.32,63.41,321.39,68.01,789.3413434112475,-0.007051912818066608,0.0009213065403921306,1
2018-04-19 00:00:00+00:00,105.18,74.62,62.2,315.83,64.9,773.3135662071276,-0.02030525492919666,-0.024634967499646776,0
2018-04-20 00:00:00+00:00,103.76,74.37,60.27,314.25,64.15,762.5868821695966,-0.013871066674986943,-0.028261624260496165,0
2018-04-23 00:00:00+00:00,105.52,73.92,60.52,316.01,63.71,764.4623862636197,0.0024593972672164455,-0.027481772386748315,0
2018-04-24 00:00:00+00:00,106.93,73.03,60.46,312.0,64.03,763.6697028403782,-0.0010369161877482602,-0.03934542767376337,0
2018-04-25 00:00:00+00:00,107.82,73.21,60.95,316.17,63.64,767.397126316206,0.004880936695490279,-0.027800668593141897,0
2018-04-26 00:00:00+00:00,113.18,72.96,60.1,323.97,64.72,777.6860210543105,0.01340752315231497,0.005654180966497835,1
2018-04-27 00:00:00+00:00,116.34,72.72,60.24,313.05,64.76,777.9261824370774,0.0003088153525523385,0.02011482314492441,1
2018-04-30 00:00:00+00:00,114.45,72.46,58.9,303.68,64.24,765.8044473112764,-0.015582114858027074,0.0017555619109215215,1
2018-05-01 00:00:00+00:00,115.58,72.34,58.75,301.22,64.53,766.4799164659045,0.0008820386940813219,0.0036798809944587063,1
2018-05-02 00:00:00+00:00,115.9,72.38,56.65,296.14,65.12,760.3107668714466,-0.008048677417280103,-0.009234279360383568,0
2018-05-03 00:00:00+00:00,115.43,70.14,58.15,292.41,65.82,759.718866643954,-0.0007784977581314356,-0.023103352669240906,0
2018-05-04 00:00:00+00:00,116.67,70.25,59.8,291.25,66.95,768.9578124891528,0.012161006196952373,-0.011528561642993651,0
2018-05-07 00:00:00+00:00,116.14,70.57,60.49,288.54,67.23,770.5607677747905,0.0020845815721006744,0.006210881224591347,1
2018-05-08 00:00:00+00:00,116.8,70.07,60.3,285.86,67.65,769.9018342544663,-0.0008551350495393795,0.004464458513589786,1
2018-05-09 00:00:00+00:00,117.99,71.87,60.33,284.6,68.43,776.8843509183472,0.009069359693943957,0.02179843396812342,1
2018-05-10 00:00:00+00:00,118.23,71.38,61.04,288.9,69.72,783.204318634554,0.008135017404760525,0.030913345741098386,1
2018-05-11 00:00:00+00:00,119.94,71.42,61.39,306.94,69.2,792.4543590600293,0.01181050743131995,0.030556353273552217,1
2018-05-14 00:00:00+00:00,121.61,71.72,61.65,309.54,71.44,802.8297941177397,0.013092785646377392,0.041877328424252624,1
2018-05-15 00:00:00+00:00,119.92,71.9,61.25,300.45,70.42,793.5424770004546,-0.01156822677151792,0.03070604808843025,1
2018-05-16 00:00:00+00:00,119.03,72.27,61.49,303.21,70.99,796.2628859073617,0.003428183097633486,0.024943912135837687,1
2018-05-17 00:00:00+00:00,119.79,72.4,61.18,308.0,71.47,799.7568995741829,0.004388015225448516,0.021134435224369863,1
2018-05-18 00:00:00+00:00,118.32,71.55,60.19,301.81,71.23,789.9733792820155,-0.012233117710364838,-0.003130754155932336,0
2018-05-21 00:00:00+00:00,119.15,72.36,60.77,296.6,72.27,795.1264787099984,0.006523130478987227,-0.009595203695954901,0
2018-05-22 00:00:00+00:00,115.33,71.75,61.52,294.68,71.67,788.4191165869524,-0.0084355914469455,-0.006456315272331925,0
2018-05-23 00:00:00+00:00,123.25,71.27,62.23,295.31,68.76,793.6853636214131,0.006679501959894196,-0.0032370242687017603,0
2018-05-24 00:00:00+00:00,125.17,71.27,63.51,294.61,68.74,799.8635528854376,0.007784179408115488,0.0001333571630472985,1
2018-05-25 00:00:00+00:00,124.91,70.86,65.23,293.74,69.6,805.5410760739553,0.007098114632222652,0.019706609362063476,1
2018-05-29 00:00:00+00:00,123.96,69.82,64.58,296.5,68.23,797.7536530884454,-0.009667319540630048,0.0033040962020398634,1
2018-05-30 00:00:00+00:00,128.53,71.66,65.97,300.89,68.02,813.3405651288999,0.01953850287004122,0.03160939152494402,1
2018-05-31 00:00:00+00:00,128.62,70.89,64.39,300.32,68.11,807.1985968253693,-0.007551533228343454,0.017025932218654338,1
2018-06-01 00:00:00+00:00,128.34,72.11,63.83,306.88,70.37,815.8957072246883,0.010774436964489098,0.020043611540263573,1
2018-06-04 00:00:00+00:00,129.91,72.51,64.62,312.09,70.33,823.2107678107724,0.008965680933616715,0.021935184016854237,1
2018-06-05 00:00:00+00:00,129.95,73.78,63.27,311.85,70.42,822.0526832076422,-0.0014067899114220683,0.030459315385300778,1
2018-06-06 00:00:00+00:00,130.59,75.98,62.91,315.13,70.66,828.350023893294,0.0076605074276743235,0.018454088493686793,1
2018-06-07 00:00:00+00:00,130.05,75.49,62.26,308.72,70.69,822.2273632073241,-0.007391393142228697,0.018618424810277645,1
2018-06-08 00:00:00+00:00,131.71,75.66,63.71,308.1,69.54,826.0959155997795,0.004704966734949023,0.012501853220661774,1
2018-06-11 00:00:00+00:00,132.73,75.33,65.45,311.95,69.72,833.9431357164376,0.009499163436682556,0.013037205446433386,1
2018-06-12 00:00:00+00:00,133.64,75.44,65.71,309.53,70.0,835.9884543238405,0.0024525876163556948,0.016952406337050085,1
2018-06-13 00:00:00+00:00,132.68,74.87,65.77,308.28,69.78,832.5839468759254,-0.00407243357286402,0.005111272844215975,1
2018-06-14 00:00:00+00:00,133.5,74.52,66.6,315.67,70.43,839.9698882867463,0.008871107158064717,0.02157861179687881,1
2018-06-15 00:00:00+00:00,137.16,74.36,67.06,315.3,70.22,845.5061333462601,0.006591004197550321,0.023496324554985737,1
2018-06-18 00:00:00+00:00,138.24,74.41,66.26,315.61,69.75,843.7176657025857,-0.0021152627676349622,0.011720859094008551,1
2018-06-19 00:00:00+00:00,138.3,74.27,66.59,327.07,68.5,845.8128375511484,0.0024832617992156525,0.011751816877966226,1
2018-06-20 00:00:00+00:00,139.16,74.61,66.69,336.93,68.64,852.2174526390074,0.007572142208673638,0.02358141282539994,1
2018-06-21 00:00:00+00:00,139.5,74.93,66.84,329.04,67.68,848.336722417882,-0.004553685457987511,0.00996087389299305,1
2018-06-22 00:00:00+00:00,138.85,74.8,67.4,331.97,66.73,847.5622882518372,-0.0009128853503329593,0.0024318627913904045,1
2018-06-25 00:00:00+00:00,137.27,74.3,69.05,327.11,65.48,844.1434242079856,-0.004033761401658453,0.0005046220112570055,1
2018-06-26 00:00:00+00:00,137.07,74.57,68.7,327.23,65.98,844.686411590778,0.0006432406712186811,-0.0013317673962383036,0
2018-06-27 00:00:00+00:00,134.38,73.53,69.18,336.61,64.49,840.050341372757,-0.0054885104748991775,-0.014277003162248447,0
2018-06-28 00:00:00+00:00,135.11,73.84,69.67,341.82,65.13,846.8051423998714,0.00804094789852261,-0.0018053916299242134,0
2018-06-29 00:00:00+00:00,135.7,73.55,69.87,344.99,65.26,849.1855926349212,0.0028110956297495715,0.001915262636840831,1
2018-07-02 00:00:00+00:00,134.7,73.73,69.61,351.14,65.64,850.7193282247754,0.001806125307773021,0.00779003167969905,1
2018-07-03 00:00:00+00:00,135.01,72.59,69.34,353.86,64.67,846.6159075885536,-0.004823471737481877,0.002284274934814867,1
2018-07-05 00:00:00+00:00,135.86,72.7,71.54,360.95,66.83,862.7152509472982,0.0190161125186048,0.026980418265771577,1
2018-07-06 00:00:00+00:00,137.17,73.1,71.83,369.59,67.59,871.5210940038454,0.01020712575427174,0.02918729512426932,1
2018-07-09 00:00:00+00:00,140.95,74.58,70.47,371.31,67.97,877.5512289843393,0.006919092402905447,0.033403341502065365,1
2018-07-10 00:00:00+00:00,140.65,74.44,70.64,366.27,69.19,878.4326133571013,0.0010043680000106914,0.03257629656793637,1
2018-07-11 00:00:00+00:00,139.08,74.64,70.33,365.21,67.33,870.6418945578783,-0.008868886105502405,0.028378851323215493,1
2018-07-12 00:00:00+00:00,138.79,74.76,70.68,366.43,68.22,874.218498789948,0.004108008418186593,0.01333377128782498,1
2018-07-13 00:00:00+00:00,139.34,74.7,71.17,367.64,67.99,876.214880916832,0.0022836191748942802,0.00538574102827849,1
2018-07-16 00:00:00+00:00,139.67,75.19,70.59,364.75,67.72,874.1877876919744,-0.002313465873504117,-0.0038327577710279837,0
2018-07-17 00:00:00+00:00,140.28,75.61,70.65,365.43,68.25,877.6939842884707,0.00401080482461702,-0.000840848868085442,0
2018-07-18 00:00:00+00:00,139.97,76.77,68.96,365.98,68.74,876.1153079430288,-0.001798663741237383,0.0062866414071769405,1
2018-07-19 00:00:00+00:00,143.37,75.76,69.6,367.74,68.65,881.1749368924328,0.005775071960885114,0.007957322010588408,1
2018-07-20 00:00:00+00:00,142.67,75.81,70.2,367.11,68.17,880.6152041353554,-0.0006352118445984711,0.005021968143155808,1
2018-07-23 00:00:00+00:00,144.66,76.59,69.86,366.21,68.37,884.2007348233632,0.0040716202390898015,0.011454000241555518,1
2018-07-24 00:00:00+00:00,139.99,76.44,70.18,372.77,67.74,879.1991739681908,-0.005656589797079836,0.001714936762316377,1
2018-07-25 00:00:00+00:00,140.47,76.79,70.85,374.49,67.97,883.8320075840072,0.005269378945053527,0.008807858475953223,1
