date,ATVI,AMD,ALLE,ANSS,AAPL,AMAT,ARNC,KMX,CDW,CHTR,CMG,CAG,CPRT,COST,DHI,DVA,ETR,EFX,EQIX,FISV,FBHS,GPN,INFO,KSU,KLAC,LRCX,LDOS,LEN,LMT,MKTX,MA,MSFT,MCO,MSCI,NEE,NVDA,NVR,PHM,QRVO,QCOM,RMD,SPGI,SWKS,SO,SNPS,TTWO,TIF,TDG,WU,ZTS
2018-12-28 00:00:00+00:00,46.8,17.82,78.55,142.99,156.23,32.38,,62.49,79.75,285.08,424.19,21.18,47.52,202.04,34.59,50.37,85.49,92.86,352.85,72.96,37.62,102.54,47.32,95.59,88.63,135.42,52.4,39.43,261.26,207.55,186.16,100.39,139.35,145.4,172.72,133.65,2419.59,26.04,60.79,56.81,112.04,168.3,67.22,43.95,83.64,104.57,79.12,335.28,17.04,84.49
2018-12-31 00:00:00+00:00,46.57,18.46,79.71,142.94,157.74,32.74,,62.73,81.05,284.97,431.79,21.36,47.78,203.71,34.66,51.46,86.07,93.13,352.56,73.49,37.99,103.13,47.97,95.45,89.49,136.17,52.72,39.15,261.84,211.31,188.65,101.57,140.04,147.43,173.82,133.5,2436.99,25.99,60.73,56.91,113.87,169.94,67.02,43.92,84.24,102.94,80.51,340.06,17.06,85.54
2019-01-02 00:00:00+00:00,47.03,18.83,81.05,143.01,157.92,33.48,,62.97,79.17,287.99,443.36,21.33,47.68,204.76,35.27,51.73,84.0,93.04,350.0,72.21,38.5,102.03,47.42,96.27,90.91,138.3,52.05,39.96,264.73,209.21,189.74,101.12,140.85,146.94,169.83,136.22,2420.82,26.24,61.18,57.4,111.77,169.85,67.96,43.72,84.05,104.01,81.83,339.65,17.14,84.48
2019-01-03 00:00:00+00:00,45.36,17.05,79.68,137.64,142.19,31.54,,61.89,77.13,287.5,439.45,21.56,46.89,200.42,35.13,50.98,84.17,91.34,345.94,70.11,37.66,98.72,46.6,92.87,85.81,131.63,51.33,39.55,258.08,207.76,181.18,97.4,136.18,141.34,169.41,127.99,2381.94,25.94,55.64,55.7,106.48,164.37,60.72,44.34,81.11,99.15,79.59,325.55,16.87,81.56
2019-01-04 00:00:00+00:00,47.17,19.0,79.5,143.66,148.26,33.7,,63.61,77.88,302.74,455.0,21.86,48.56,206.24,36.75,54.0,84.8,94.25,353.79,73.22,39.88,102.75,48.8,96.9,91.3,138.06,53.38,41.21,265.04,214.3,189.76,101.93,143.28,146.6,172.53,136.19,2412.83,27.2,59.37,56.6,110.19,172.26,63.63,44.71,83.9,101.7,82.38,340.97,17.09,84.76
2019-01-07 00:00:00+00:00,48.5,20.57,80.33,147.32,147.93,34.3,,66.43,77.57,301.47,485.15,22.31,48.83,207.0,37.4,54.37,84.4,93.68,354.5,73.07,40.8,104.9,49.33,98.03,92.6,139.29,53.5,42.38,268.08,216.86,191.22,102.06,143.81,147.28,172.28,143.4,2471.01,28.21,59.78,56.44,111.22,173.64,64.49,44.61,85.76,104.41,85.9,341.53,17.04,85.27
2019-01-08 00:00:00+00:00,49.97,20.75,81.44,148.05,150.75,32.91,,64.91,80.27,300.71,497.37,21.44,49.63,208.55,37.25,54.06,85.9,94.39,361.86,73.55,40.94,107.67,49.76,99.72,91.13,136.93,53.91,42.89,269.87,216.69,192.28,102.8,145.9,150.34,173.54,139.83,2494.96,28.34,59.37,55.95,113.51,175.23,65.19,45.88,86.1,107.92,86.97,345.86,17.07,86.54
2019-01-09 00:00:00+00:00,50.83,20.19,82.35,150.64,153.31,34.3,,65.64,81.33,297.64,498.48,21.38,50.3,209.9,39.58,53.92,85.45,96.0,357.32,73.32,42.16,109.25,49.61,101.3,93.48,144.0,54.57,46.29,270.54,213.14,195.77,104.27,146.39,151.81,172.79,142.58,2531.53,28.95,60.45,56.61,114.55,173.66,67.69,45.49,86.96,107.46,86.48,346.5,17.32,86.23
2019-01-10 00:00:00+00:00,51.35,19.74,82.2,152.6,153.8,34.76,,64.61,81.94,292.67,509.62,21.47,50.6,210.64,39.11,55.16,86.63,96.66,370.68,74.38,42.58,110.25,49.89,102.47,93.71,144.57,54.91,45.17,277.5,212.67,196.95,103.6,149.04,153.94,175.39,145.23,2563.37,28.61,61.86,56.8,115.39,177.15,68.59,46.34,87.82,110.0,84.96,349.89,17.41,85.9
2019-01-11 00:00:00+00:00,46.54,20.27,82.07,154.75,152.29,34.78,,64.99,80.59,294.54,506.95,21.61,50.66,210.51,39.6,56.07,85.82,96.65,371.43,74.1,42.86,110.79,49.78,102.54,94.03,144.11,55.42,46.41,277.73,212.59,195.9,102.8,148.97,154.83,175.71,148.83,2586.1,28.58,63.69,57.5,114.81,175.98,70.02,46.61,87.71,109.03,85.82,349.5,17.52,86.06
2019-01-14 00:00:00+00:00,47.29,20.23,81.77,153.6,150.0,33.86,,64.86,79.24,291.56,501.99,20.85,49.92,209.0,38.42,55.96,84.71,96.17,376.58,73.88,42.71,110.04,49.65,102.92,92.43,140.43,55.33,45.2,277.51,207.58,195.43,102.05,149.22,153.71,171.23,150.44,2545.82,27.86,61.18,57.3,113.58,177.02,68.35,46.16,87.41,104.98,85.36,348.06,17.5,84.5
2019-01-15 00:00:00+00:00,46.84,20.38,81.75,156.16,153.07,33.75,,64.39,80.49,294.0,514.49,21.12,49.36,211.03,38.48,56.77,86.64,97.41,382.98,75.04,42.04,112.01,50.77,101.35,92.52,140.0,55.39,45.88,276.0,210.88,196.52,105.01,153.23,157.06,174.72,149.87,2561.52,28.07,61.56,55.73,115.67,181.62,68.45,46.79,88.47,106.49,84.57,348.89,17.7,84.81
2019-01-16 00:00:00+00:00,47.13,19.73,81.01,157.13,154.94,33.64,,63.97,80.53,293.81,514.82,21.17,49.32,210.18,37.85,57.27,86.4,98.41,381.11,72.57,41.43,112.91,51.11,101.95,90.96,138.75,55.28,45.36,272.39,216.25,197.77,105.38,155.4,160.25,174.68,148.84,2530.49,27.37,61.41,55.27,116.89,185.0,68.8,46.87,88.95,105.93,84.01,348.67,17.75,83.21
2019-01-17 00:00:00+00:00,47.38,20.25,81.76,158.31,155.86,34.54,,64.56,80.76,294.41,517.66,21.24,49.74,211.46,37.61,56.72,86.03,101.05,381.83,74.5,42.23,113.43,51.4,104.14,92.92,141.76,56.08,44.78,278.8,215.99,199.31,106.12,157.86,160.73,175.49,151.72,2527.38,26.85,62.25,54.77,117.41,185.32,69.03,47.07,89.14,105.37,85.26,349.05,17.93,84.25
2019-01-18 00:00:00+00:00,48.65,20.77,83.51,161.71,156.82,35.71,,61.92,81.69,291.4,513.24,21.57,50.06,213.59,37.18,57.37,86.29,104.24,374.67,77.82,43.06,114.59,51.61,110.52,95.73,147.55,56.88,44.1,282.87,219.18,202.0,107.71,159.4,165.97,176.09,156.93,2490.45,26.59,63.28,55.27,117.84,188.64,70.07,47.22,91.49,108.26,89.82,355.89,18.26,84.59
2019-01-22 00:00:00+00:00,47.06,19.76,82.18,161.03,153.3,34.44,,59.45,80.33,284.97,520.08,21.45,49.64,212.4,36.42,56.85,86.66,103.62,371.01,78.19,41.77,112.69,51.5,108.45,93.21,139.89,56.12,43.51,279.59,218.3,199.46,105.68,155.48,162.26,177.38,148.77,2467.03,26.33,61.94,54.29,117.47,187.29,68.9,47.07,89.79,107.33,87.6,343.59,18.09,84.09
2019-01-23 00:00:00+00:00,46.02,19.8,82.43,158.63,153.92,34.31,,58.98,81.39,284.53,521.37,21.47,49.27,212.09,37.3,56.96,87.87,104.02,365.26,80.59,41.16,111.28,51.25,107.21,91.85,139.33,56.15,43.66,283.51,219.81,198.35,106.71,154.81,162.78,179.38,149.29,2499.76,26.71,61.91,51.77,117.22,187.6,68.27,47.58,89.98,99.81,87.34,347.42,18.07,83.69
2019-01-24 00:00:00+00:00,47.27,20.85,83.0,158.1,152.7,37.82,,59.44,81.16,287.58,533.39,21.15,49.51,210.31,38.3,56.39,88.63,103.82,371.28,82.79,42.0,112.23,51.01,107.34,98.29,161.2,56.37,44.87,285.25,218.75,199.79,106.2,154.12,161.74,180.28,157.84,2521.3,26.7,63.38,50.81,117.3,188.57,70.03,47.96,91.42,101.49,87.52,348.76,18.18,83.66
2019-01-25 00:00:00+00:00,47.8,21.93,84.19,161.65,157.76,39.19,,60.31,81.96,291.41,543.37,21.01,50.08,209.07,37.3,57.09,87.1,105.63,369.44,85.07,41.95,113.23,51.52,108.91,101.39,165.49,57.05,44.56,287.04,219.45,202.94,107.17,156.53,163.83,174.2,160.15,2517.06,26.96,65.76,51.3,94.56,189.31,72.47,47.5,93.55,103.7,88.88,351.86,18.23,84.69
2019-01-28 00:00:00+00:00,46.74,20.18,84.28,160.7,156.3,38.7,,60.08,82.07,290.86,532.0,21.29,49.84,210.77,36.39,56.07,86.51,105.21,377.11,85.21,42.44,111.65,50.78,109.33,101.68,166.06,57.09,44.52,287.87,218.3,200.16,105.08,155.88,162.44,172.47,138.01,2560.43,27.03,65.09,50.64,91.56,188.16,72.69,47.43,91.65,102.39,88.19,350.77,18.17,83.65
2019-01-29 00:00:00+00:00,45.73,19.25,85.03,158.86,154.68,38.2,,58.39,81.92,289.78,530.06,21.39,49.58,210.31,36.68,56.61,86.6,104.91,379.29,83.63,43.06,110.7,50.6,108.25,100.99,164.99,57.51,45.95,292.05,213.5,199.24,102.94,155.14,160.85,172.86,131.6,2625.31,27.25,63.66,49.4,92.04,186.35,71.54,47.58,90.34,100.81,87.6,375.72,18.13,84.41
2019-01-30 00:00:00+00:00,46.31,23.09,85.91,162.99,165.25,39.6,,58.97,82.98,289.91,532.98,21.44,50.14,211.35,37.59,55.84,87.11,105.9,383.01,84.66,43.54,113.68,51.43,107.8,105.98,170.93,58.19,46.4,291.67,210.22,204.02,106.38,156.47,162.77,173.59,137.39,2649.77,27.24,65.53,50.17,93.74,189.01,73.92,47.87,92.43,102.6,87.98,385.06,18.31,85.09
2019-01-31 00:00:00+00:00,47.24,24.41,85.86,164.35,166.44,39.08,,58.78,83.27,331.05,529.61,21.64,50.63,214.63,38.45,56.13,89.19,107.02,394.0,82.93,45.3,112.28,51.92,105.75,106.57,169.58,58.0,47.42,289.69,214.77,211.13,104.43,158.51,170.27,178.98,143.75,2660.0,27.81,65.36,49.52,95.17,191.65,73.04,48.6,93.35,105.55,88.73,391.0,18.25,86.16
2019-02-01 00:00:00+00:00,46.01,24.51,86.75,167.55,166.52,39.31,,59.19,83.55,340.95,527.2,21.4,50.92,210.27,37.99,56.3,88.83,107.94,396.38,82.92,44.9,113.76,51.77,106.19,106.96,172.77,59.14,47.15,290.58,213.62,213.77,102.78,160.2,172.85,177.82,144.73,2635.74,27.35,65.92,49.61,93.62,193.83,73.96,48.49,94.79,104.95,88.2,393.23,18.48,87.14
2019-02-04 00:00:00+00:00,46.78,24.13,87.28,169.05,171.25,38.9,,61.34,84.19,337.0,527.92,21.67,51.53,211.18,37.73,56.6,89.19,107.77,395.29,84.09,45.72,115.12,52.23,105.6,107.03,173.16,60.72,46.68,298.77,216.43,214.91,105.74,160.67,172.56,178.1,149.18,2628.45,26.79,65.96,49.69,94.33,194.41,74.87,48.61,97.56,106.3,88.38,402.63,18.41,86.97
2019-02-05 00:00:00+00:00,47.84,23.31,89.1,170.22,174.18,39.12,,61.94,85.53,340.7,526.65,22.09,51.84,211.61,38.35,56.85,89.19,107.78,395.79,85.11,45.32,115.3,52.21,105.21,106.78,173.69,61.28,46.91,299.46,218.64,215.86,107.22,162.77,174.49,178.17,149.95,2612.37,27.35,66.04,50.73,95.16,194.9,75.96,48.73,98.71,107.29,89.63,418.07,18.51,87.37
2019-02-06 00:00:00+00:00,43.0,23.26,89.64,170.78,174.24,40.28,,60.99,85.39,343.51,526.06,21.92,51.93,211.6,37.53,56.15,89.55,107.07,390.1,84.61,44.8,114.32,52.28,103.37,107.82,177.1,61.46,46.08,299.83,218.84,215.3,106.03,161.7,171.95,178.1,153.0,2535.21,26.47,68.63,51.1,95.59,192.95,84.69,48.54,99.74,92.53,89.66,419.9,18.6,87.58
2019-02-07 00:00:00+00:00,43.96,22.67,90.74,169.55,170.94,39.92,,60.12,91.08,344.51,585.78,22.22,51.29,209.05,38.45,57.03,90.27,106.6,389.79,84.01,44.75,113.0,52.21,103.13,105.48,175.72,62.72,46.19,300.13,220.51,213.97,105.27,160.76,172.45,181.35,147.42,2616.61,26.89,66.53,50.55,95.72,195.0,81.56,49.16,98.45,96.39,88.57,420.98,18.32,86.21
2019-02-08 00:00:00+00:00,43.41,23.05,91.39,171.73,170.41,39.78,,60.38,90.31,344.16,582.77,22.19,51.73,207.75,37.72,56.13,90.82,106.88,395.82,85.7,44.75,114.9,52.41,102.22,105.6,175.3,62.08,46.03,301.5,220.67,216.58,105.67,161.03,172.29,183.01,148.17,2579.08,26.61,64.51,50.29,96.81,193.59,81.71,49.12,99.42,97.14,88.08,425.39,18.01,86.83
2019-02-11 00:00:00+00:00,40.11,22.96,91.51,171.23,169.43,39.9,,60.69,90.51,337.82,603.36,22.81,52.19,208.72,37.76,55.99,90.6,107.25,400.07,84.56,45.17,116.02,52.61,102.82,105.62,175.92,61.94,45.99,300.04,223.56,217.1,105.25,161.8,171.75,183.01,146.45,2602.0,26.5,64.5,50.83,97.21,194.13,81.84,49.24,98.87,93.44,87.85,428.73,17.86,86.27
2019-02-12 00:00:00+00:00,41.67,22.82,93.04,175.01,170.89,40.69,,60.85,92.72,340.4,593.66,23.73,53.26,211.9,40.61,57.36,90.86,108.42,397.48,84.38,47.07,117.42,53.11,104.15,107.2,179.25,62.02,48.61,304.11,225.41,218.91,106.89,163.15,174.62,183.27,151.17,2691.46,27.31,65.18,51.66,98.21,195.25,83.58,49.37,101.59,89.25,89.73,431.18,17.99,87.51
2019-02-13 00:00:00+00:00,44.57,22.85,93.77,173.11,170.18,40.85,,61.36,92.71,338.49,599.62,23.55,53.41,212.8,40.17,57.92,89.36,108.5,391.91,84.39,47.44,122.75,53.35,104.28,107.88,181.01,62.22,48.17,304.42,228.23,220.54,106.81,164.61,174.87,182.85,152.88,2600.8,27.19,64.9,51.59,98.93,197.18,82.98,49.22,100.66,92.14,90.93,432.09,17.95,88.25
2019-02-14 00:00:00+00:00,45.43,23.13,91.68,173.2,170.8,40.71,,61.16,93.85,341.6,604.43,23.72,53.93,213.84,39.8,58.09,89.69,108.93,420.59,84.35,47.04,121.55,52.99,104.9,107.14,181.33,62.33,48.24,301.0,226.76,219.81,106.9,163.73,174.13,182.61,154.53,2656.58,26.91,64.67,51.57,99.44,195.87,83.64,49.2,100.61,93.28,90.33,429.77,17.75,93.26
2019-02-15 00:00:00+00:00,44.6,23.68,91.56,174.49,170.42,39.1,,62.06,94.84,349.06,605.89,24.5,54.03,216.47,39.97,59.1,89.86,109.31,421.39,85.78,47.4,123.3,53.42,107.54,108.19,181.09,63.37,48.9,307.23,229.51,222.11,108.22,169.26,175.17,184.04,157.34,2662.85,27.12,65.16,51.98,100.45,198.32,83.38,48.56,101.65,93.3,90.83,440.09,17.8,95.37
2019-02-19 00:00:00+00:00,44.48,23.95,88.02,174.46,170.93,39.3,,61.99,94.68,348.43,599.46,24.01,53.32,218.12,40.43,59.14,90.05,109.32,430.59,85.62,48.06,124.37,53.13,109.55,108.26,180.31,62.31,49.38,305.18,232.54,220.59,108.17,167.96,174.8,185.37,156.64,2622.7,27.04,64.87,52.01,99.75,197.65,82.62,48.92,101.86,93.27,90.38,436.54,17.84,94.91
2019-02-20 00:00:00+00:00,42.78,23.95,87.95,174.66,172.03,39.0,,62.4,94.79,349.76,597.74,24.03,53.48,217.11,39.87,59.06,91.24,108.13,431.53,84.73,47.83,125.94,53.04,111.06,112.87,182.21,61.68,48.95,307.2,233.57,221.11,107.15,169.46,176.11,185.64,158.55,2590.3,27.14,65.86,52.45,99.77,198.02,82.33,49.74,102.98,88.67,91.62,436.19,17.84,94.39
2019-02-21 00:00:00+00:00,41.9,23.92,88.23,174.49,171.06,38.83,,61.52,95.0,349.54,601.19,24.07,56.53,215.23,40.27,59.21,91.19,110.49,425.86,84.75,47.99,126.62,53.08,111.75,112.99,178.82,62.95,49.22,304.51,235.16,219.31,109.41,170.6,174.22,186.56,155.77,2643.85,27.6,66.06,52.35,100.1,198.15,81.76,50.22,101.47,87.59,91.49,433.48,17.63,93.47
2019-02-22 00:00:00+00:00,41.5,24.36,89.7,175.48,172.97,39.43,,60.54,95.75,350.08,600.22,23.38,58.29,216.29,40.84,58.7,92.77,110.76,428.54,85.03,48.65,127.73,53.11,111.35,114.49,179.22,64.49,50.25,307.13,238.97,223.32,110.97,172.7,177.16,188.13,159.19,2680.0,27.98,67.8,53.12,101.24,201.88,82.42,50.37,102.3,87.07,92.7,436.89,17.83,94.61
2019-02-25 00:00:00+00:00,41.96,24.71,88.7,175.01,174.23,39.66,,59.8,95.57,348.9,596.66,23.31,59.21,217.05,40.79,58.24,92.45,110.39,428.98,84.24,48.4,128.22,52.99,111.5,115.76,179.6,64.66,49.64,305.97,241.39,223.32,111.59,172.5,178.16,187.88,158.69,2647.74,27.56,68.7,52.99,101.66,201.94,82.39,49.56,102.89,87.29,94.01,435.94,17.71,94.39
2019-02-26 00:00:00+00:00,42.08,24.21,88.64,174.83,174.33,39.58,,60.95,95.27,346.32,599.5,23.36,58.91,217.61,40.6,57.99,92.7,110.95,425.84,84.72,48.03,128.4,53.02,109.51,116.12,178.56,63.55,49.46,305.88,240.45,224.0,112.36,172.49,178.33,188.23,157.1,2632.97,27.44,69.14,53.03,100.8,201.48,82.02,49.22,102.57,87.34,94.89,431.85,17.73,93.49
2019-02-27 00:00:00+00:00,41.79,23.48,90.43,176.83,174.87,38.78,,60.3,94.94,345.03,599.28,23.09,58.48,218.05,40.04,56.92,92.46,108.74,418.15,85.05,48.18,129.28,53.05,108.64,114.9,177.2,63.92,48.84,307.58,244.5,224.57,112.17,173.6,180.74,186.81,155.41,2643.1,27.09,69.35,53.04,101.82,201.72,81.24,49.38,102.63,84.63,95.78,429.48,17.8,93.8
2019-02-28 00:00:00+00:00,42.14,23.53,89.96,177.26,173.15,38.34,,62.1,93.89,344.91,607.53,23.37,58.67,218.74,38.89,56.9,93.33,109.51,423.5,84.69,47.12,130.38,53.17,108.64,115.49,176.09,64.59,47.98,309.41,243.88,224.77,112.03,173.12,184.72,187.72,154.26,2620.0,27.0,70.14,53.39,102.43,200.37,81.66,49.69,101.68,87.26,95.04,434.09,17.87,94.23
2019-03-01 00:00:00+00:00,42.84,23.68,91.2,182.23,174.97,38.56,,61.65,94.83,346.58,611.63,23.26,58.4,219.44,38.78,57.05,93.25,110.46,432.79,86.39,47.56,131.49,53.98,108.06,115.78,176.75,64.98,47.03,309.47,243.09,227.25,112.53,175.67,190.21,187.56,156.45,2601.0,26.74,70.5,54.2,103.11,201.84,81.98,49.98,103.19,88.32,95.93,437.31,18.21,95.75
2019-03-04 00:00:00+00:00,41.79,23.37,90.19,180.13,175.85,39.08,,59.83,94.26,346.1,618.85,23.17,58.08,218.41,39.99,55.44,92.64,110.22,426.98,85.55,48.07,130.54,53.57,110.4,116.71,177.77,64.1,47.6,304.69,237.56,226.29,112.26,172.24,187.16,188.24,156.78,2660.66,27.68,70.05,53.78,101.9,199.89,82.22,50.1,103.0,87.44,94.6,434.98,18.23,95.87
2019-03-05 00:00:00+00:00,41.88,23.5,89.94,178.75,175.53,38.93,,60.75,93.84,343.75,616.01,22.87,58.11,219.82,39.15,53.1,92.17,109.91,426.92,85.61,46.99,129.94,53.43,110.13,115.24,173.54,63.58,46.13,305.76,233.92,226.22,111.7,171.06,187.67,188.32,156.52,2639.25,26.88,69.86,53.94,102.43,197.96,81.88,50.07,103.38,87.37,94.87,428.99,18.07,95.78
2019-03-06 00:00:00+00:00,42.56,22.41,89.44,178.68,174.52,38.07,,61.0,93.21,340.56,613.41,22.89,57.74,219.23,39.15,51.04,92.09,109.38,424.66,85.37,46.82,129.55,53.04,111.5,114.5,169.19,63.03,45.9,303.32,230.52,224.47,111.75,170.15,186.46,187.57,152.05,2692.35,26.77,69.07,54.8,100.61,197.32,80.99,50.13,103.68,87.2,94.79,426.99,18.14,94.17
2019-03-07 00:00:00+00:00,41.42,22.08,87.97,178.79,172.5,37.57,,59.72,91.73,340.03,609.53,22.37,58.27,216.79,40.56,50.54,92.13,108.71,426.75,85.01,46.04,129.87,52.9,112.05,114.63,167.16,62.43,47.55,303.01,225.44,222.41,110.39,169.36,182.06,187.93,149.26,2751.72,27.53,68.35,54.03,100.49,196.48,79.5,50.49,103.26,88.41,94.49,427.75,17.71,92.55
2019-03-08 00:00:00+00:00,42.03,22.01,87.98,177.43,172.91,37.74,,58.38,92.3,337.54,616.44,22.47,58.24,227.82,40.4,49.95,92.49,108.53,430.38,84.88,46.21,130.32,52.54,111.3,113.95,168.83,62.44,47.73,300.95,225.67,221.87,110.51,169.94,182.44,188.7,150.64,2710.0,27.58,68.58,53.53,101.0,196.33,80.13,50.9,103.2,87.04,94.33,427.67,17.93,92.41
2019-03-11 00:00:00+00:00,42.92,22.96,88.58,178.73,178.9,38.51,,59.55,94.71,341.08,616.88,22.9,58.92,229.69,41.1,50.47,93.96,110.04,438.33,86.03,46.21,131.89,53.62,114.6,116.93,172.01,63.18,48.51,304.4,227.16,225.64,112.83,171.54,183.66,189.5,161.14,2738.93,28.2,69.37,54.35,101.4,197.24,81.48,51.4,105.41,89.8,96.28,432.86,18.16,94.73
2019-03-12 00:00:00+00:00,42.63,23.49,88.81,180.96,180.91,38.71,,60.99,95.99,342.51,630.99,22.79,59.16,232.96,41.4,51.33,94.89,111.09,438.5,86.08,46.33,131.89,54.09,113.34,116.67,172.06,63.03,48.56,301.92,229.78,226.94,113.62,172.43,185.02,190.89,162.52,2769.46,28.01,69.24,54.84,102.77,197.5,82.26,51.68,106.9,89.85,95.87,436.8,18.18,95.75
2019-03-13 00:00:00+00:00,43.7,23.38,89.64,180.81,181.71,38.6,,60.87,96.97,348.13,637.07,23.04,59.67,236.38,40.95,53.6,95.01,111.57,438.87,86.08,46.26,133.0,54.39,114.48,116.88,170.41,63.35,48.07,303.45,230.47,228.5,114.5,173.56,185.59,190.97,168.62,2739.0,27.52,69.09,55.39,102.63,199.7,81.77,51.73,107.63,96.03,96.55,439.94,18.4,96.93
2019-03-14 00:00:00+00:00,43.32,22.82,88.77,180.62,183.73,38.93,,60.61,96.62,352.71,642.39,23.09,59.2,233.84,40.8,53.58,94.94,110.32,440.48,85.5,45.73,132.35,54.13,114.94,117.19,176.53,62.74,48.02,298.51,231.81,229.51,114.59,174.98,186.81,190.98,165.56,2722.77,27.09,68.65,55.4,101.0,201.6,81.43,51.53,108.0,92.43,95.47,442.58,18.19,96.2
2019-03-15 00:00:00+00:00,44.63,23.29,88.41,180.38,186.12,40.39,,61.06,97.82,355.92,639.0,23.09,59.03,233.6,40.76,53.53,94.66,111.02,441.61,86.24,45.94,134.12,54.52,114.5,119.62,182.39,62.83,47.73,296.15,233.44,231.17,115.91,176.69,189.58,191.24,169.81,2724.21,26.87,69.66,56.6,100.37,203.18,83.76,51.86,109.17,93.55,96.56,439.87,18.35,96.91
2019-03-18 00:00:00+00:00,44.97,23.25,88.9,180.9,188.02,40.0,,60.49,97.03,357.35,655.8,23.07,59.09,236.59,40.46,52.07,94.49,112.71,444.1,85.09,46.44,134.04,55.29,116.06,119.88,180.2,63.49,47.86,297.64,237.64,230.39,117.57,177.97,190.97,190.87,168.95,2760.06,26.67,69.83,56.83,97.4,205.72,82.59,51.78,109.31,93.83,97.35,449.07,18.18,97.77
2019-03-19 00:00:00+00:00,46.42,26.0,88.71,181.12,186.53,40.37,,59.6,97.55,360.45,665.86,22.81,58.87,237.05,39.58,53.91,93.18,113.43,443.55,84.6,46.13,134.35,55.25,115.14,120.16,179.35,63.3,46.59,296.6,235.62,231.01,117.65,178.63,191.77,188.5,175.71,2732.32,26.24,70.11,56.97,97.9,207.86,83.42,50.99,109.19,95.79,97.02,448.8,18.07,98.72
2019-03-20 00:00:00+00:00,46.16,25.7,87.74,180.23,188.16,39.57,,60.62,97.17,362.44,665.79,22.9,59.15,236.98,39.21,53.71,93.57,112.45,448.08,83.73,45.56,133.36,54.82,112.95,119.93,175.74,63.26,46.22,295.98,237.22,229.89,117.52,177.25,191.97,189.87,174.4,2741.74,25.8,69.12,57.16,98.81,206.28,81.75,51.18,109.27,96.06,97.07,445.62,18.0,98.5
2019-03-21 00:00:00+00:00,48.6,27.89,88.9,182.33,195.09,41.33,,62.31,98.58,366.27,670.45,25.82,59.76,239.54,40.54,55.0,94.95,115.0,458.29,86.07,46.38,136.15,55.46,116.51,123.8,183.8,63.75,47.57,299.01,240.16,235.87,120.22,181.99,195.67,191.91,183.94,2760.73,26.3,73.89,57.77,100.97,209.77,86.07,51.57,112.91,99.11,100.06,453.73,18.32,99.64
2019-03-22 00:00:00+00:00,46.87,26.37,87.22,177.18,191.05,39.86,,61.63,95.87,360.78,671.46,26.45,59.25,237.56,40.93,54.05,96.12,112.88,451.5,85.58,45.01,134.0,54.54,112.46,120.53,179.45,62.99,47.84,294.01,238.34,230.76,117.05,177.89,191.86,193.93,177.5,2780.91,26.58,71.67,56.82,100.14,205.49,82.59,51.88,110.31,96.02,103.21,444.71,18.25,97.93
2019-03-25 00:00:00+00:00,46.98,25.97,87.45,177.44,188.74,39.4,,61.62,95.66,356.84,676.77,27.36,59.53,236.97,41.96,53.24,95.82,112.37,446.18,85.26,45.51,132.9,54.34,112.59,119.4,179.09,62.63,49.55,294.12,239.12,230.42,117.66,177.41,191.58,193.61,173.78,2832.78,27.21,70.87,56.64,101.42,205.01,81.45,52.05,111.36,96.03,102.8,447.01,18.2,97.93
2019-03-26 00:00:00+00:00,46.43,25.69,88.42,179.69,186.79,39.63,,62.88,95.7,356.03,688.82,27.12,60.26,239.07,41.59,53.09,96.51,113.36,447.67,86.93,45.81,134.69,53.27,113.74,120.04,180.05,63.37,49.71,294.92,243.68,233.29,117.91,177.91,194.44,195.0,176.87,2826.21,27.38,71.15,58.0,102.32,206.13,82.12,52.53,112.4,96.37,103.13,445.58,18.57,98.82
2019-03-27 00:00:00+00:00,45.52,24.89,88.2,178.55,188.47,38.93,,63.84,94.2,355.51,697.87,27.12,59.7,239.41,42.54,53.48,95.96,114.92,448.08,87.65,46.06,133.99,52.6,114.76,118.1,177.64,63.27,51.67,293.95,245.08,232.52,116.77,177.84,193.36,193.92,176.5,2860.24,28.78,70.57,56.91,101.5,205.18,80.59,52.23,112.49,94.49,104.42,445.58,18.57,98.52
2019-03-28 00:00:00+00:00,45.62,25.06,89.82,180.29,188.72,38.51,,63.68,95.11,352.87,702.51,27.74,59.87,241.22,41.67,53.52,95.06,116.78,449.96,87.78,46.75,135.15,53.81,116.14,117.47,175.68,63.73,49.76,295.6,246.52,234.86,116.93,179.39,196.64,191.92,177.25,2807.32,28.3,70.23,56.55,102.7,207.66,80.54,51.35,113.93,96.49,104.79,449.15,18.63,99.39
2019-03-29 00:00:00+00:00,45.53,25.52,90.71,182.71,189.95,39.66,,69.8,96.37,346.91,710.31,27.74,60.59,242.14,41.38,54.29,95.63,118.5,453.16,88.28,47.61,136.52,54.38,115.98,119.41,179.01,64.09,49.09,300.16,246.08,235.45,117.94,181.09,198.84,193.32,179.56,2767.0,27.96,71.73,57.03,103.97,210.55,82.48,51.68,115.15,94.37,105.55,453.99,18.47,100.67
2019-04-01 00:00:00+00:00,47.12,26.36,92.64,187.45,191.24,41.13,,69.07,98.62,346.22,705.74,27.63,62.18,244.19,41.71,54.92,94.36,119.52,456.3,89.31,47.89,138.66,54.66,117.79,122.16,184.7,64.89,48.91,304.29,246.72,239.05,119.02,184.48,201.88,190.49,182.28,2766.99,27.89,73.21,57.81,104.67,212.9,83.86,51.41,117.57,95.69,105.81,464.39,18.66,101.54
